list_price,price_reduced_amount,description.year_built,description.baths_3qtr,description.sold_price,description.baths_full,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.garage,description.stories,description.beds,description.type,central_air,dishwasher,fireplace,forced_air,hardwood_floors,washer_dryer,basement,single_story,garage_1_or_more,garage_2_or_more,dining_room,two_or_more_stories,shopping,family_room,central_heat,laundry_room,recreation_facilities,view,community_outdoor_space,city_view,community_security_features,city_mean_price,state_mean_price
395000.0,0.0,1968,0.0,395000.0,2.0,1.0,13068.0,2682.0,3.0,Unknown,2.0,1.0,3.0,single_family,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,438840.127388535,438172.8323699422
250000.0,15000.0,2003,0.0,250000.0,2.0,1.0,1307.0,1600.0,3.0,townhouse,1.0,2.0,3.0,townhomes,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,513855.7971014493,534219.5266272189
649999.0,25001.0,2019,0.0,645000.0,3.0,0.0,6970.0,2334.0,3.0,Unknown,3.0,1.0,4.0,single_family,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,431437.2951807229,431437.2951807229
5000.0,0.0,1968,0.0,51860.0,1.8874299001504582,0.0,251094.94678872835,1933.8485593336065,0.0,townhouse,0.0,1.0,0.0,townhomes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202108.79365079364,210282.35971223022
395000.0,0.0,1968,0.0,395000.0,2.0,1.0,13068.0,2682.0,3.0,Unknown,2.0,1.0,3.0,single_family,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,438840.127388535,438172.8323699422
510000.0,15000.0,1958,0.0,515000.0,2.0,1.0,9583.0,2022.0,3.0,Unknown,2.0,1.0,3.0,single_family,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,438840.127388535,438172.8323699422
319900.0,0.0,2001,0.0,324000.0,1.0,1.0,3825.0,1232.0,2.0,Unknown,0.0,2.0,3.0,single_family,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,625508.8529411765,616922.8857142857
530000.0,25000.0,1950,0.0,530000.0,1.0,0.0,4831.0,957.0,1.0,Unknown,1.0,1.0,2.0,single_family,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,529104.2348993289,516039.8231707317
75000.0,0.0,1970,0.0,75000.0,1.0,0.0,20038.0,980.0,1.0,Unknown,0.0,1.0,3.0,mobile,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,313818.4915254237,313818.4915254237
375000.0,0.0,1963,0.0,375000.0,2.0,0.0,11757.0,1448.0,2.0,Unknown,0.0,1.0,4.0,single_family,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,318743.8596491228,407850.24404761905
750000.0,0.0,1932,2.0,719000.0,1.0,1.0,5140.0,2462.0,4.0,Unknown,2.0,2.0,3.0,single_family,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,359241.49019607843,370294.15950920247
3190000.0,0.0,2003,0.0,3200000.0,7.0,2.0,101930.0,11218.0,9.0,Unknown,4.0,2.0,6.0,single_family,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,598383.7195121951,598383.7195121951
761000.0,5000.0,2011,0.0,755000.0,5.0,0.0,6528.0,3599.0,5.0,Unknown,3.0,2.0,4.0,single_family,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,551940.5512820513,533610.1529411764
385000.0,15000.0,2003,0.0,368000.0,2.0,0.0,251094.94678872835,1019.0,2.0,condo,1.0,1.0,2.0,condos,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,598470.3116883116,598470.3116883116
114900.0,0.0,2019,0.0,112000.0,2.0,0.0,44867.0,1155.0,2.0,Unknown,0.0,2.0,3.0,mobile,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,295000.6913580247,295000.6913580247
164900.0,0.0,1965,0.0,164900.0,2.0,0.0,30231.0,1310.0,2.0,Unknown,0.0,1.0,2.0,single_family,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,255024.7093023256,255024.7093023256
325000.0,20000.0,1950,0.0,320000.0,2.0,1.0,5227.0,1980.0,3.0,Unknown,1.0,1.0,5.0,multi_family,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,240881.32653061225,256712.45454545456
0.0,0.0,1968,0.0,68000.0,1.8874299001504582,0.0,5960.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,single_family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318379.0489510489,318379.0489510489
465000.0,0.0,1915,0.0,440000.0,3.0,0.0,6534.0,5304.0,3.0,Unknown,3.0,1.0,9.0,multi_family,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,322413.0057803468,322413.0057803468
199950.0,0.0,1977,0.0,150000.0,2.0,1.0,251094.94678872835,2124.0,3.0,Unknown,2.0,2.0,4.0,single_family,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,294581.858974359,290079.31677018636
479900.0,0.0,2016,0.0,460000.0,2.0,1.0,4792.0,2001.0,3.0,Unknown,2.0,2.0,3.0,single_family,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,465000.0,438172.8323699422
199000.0,0.0,1945,0.0,188000.0,2.0,0.0,5314.0,1373.0,2.0,Unknown,0.0,1.0,4.0,single_family,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,513855.7971014493,534219.5266272189
385000.0,22500.0,2002,0.0,385000.0,2.0,1.0,2614.0,1260.0,3.0,Unknown,1.0,2.0,3.0,single_family,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,522150.838150289,522150.838150289
395000.0,4900.0,1976,0.0,375000.0,2.0,1.0,7841.0,2061.0,3.0,Unknown,1.0,1.0,4.0,single_family,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,240881.32653061225,256712.45454545456
949900.0,0.0,1955,0.0,1038712.0,3.0,0.0,11326.0,2700.0,3.0,Unknown,2.0,1.0,4.0,single_family,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,551940.5512820513,533610.1529411764
220000.0,0.0,1999,1.0,215000.0,1.0,0.0,6970.0,1740.0,2.0,Unknown,1.0,1.0,2.0,single_family,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,316604.6783625731,316604.6783625731
264500.0,0.0,1960,0.0,255000.0,2.0,0.0,251094.94678872835,1050.0,2.0,Unknown,0.0,1.0,3.0,single_family,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,202108.79365079364,210282.35971223022
175000.0,0.0,1989,0.0,160000.0,2.0,0.0,4792.0,1475.0,2.0,Unknown,0.0,1.0,2.0,single_family,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,192003.05142857143,192003.05142857143
199900.0,0.0,1948,0.0,214400.0,1.0,0.0,9148.0,1120.0,1.0,Unknown,1.0,1.0,3.0,single_family,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,431437.2951807229,431437.2951807229
825000.0,0.0,1943,0.0,827522.0,2.0,0.0,8050.0,1793.0,2.0,Unknown,2.0,1.0,3.0,single_family,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,551940.5512820513,533610.1529411764
0.0,0.0,1968,0.0,120000.0,1.8874299001504582,0.0,251094.94678872835,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418412.38095238095,416472.2580645161
224900.0,5000.0,1982,0.0,235000.0,1.0,1.0,8276.0,1374.0,2.0,Unknown,0.0,1.0,4.0,single_family,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,322413.0057803468,322413.0057803468
95000.0,4900.0,1924,0.0,92500.0,1.0,0.0,4792.0,825.0,1.0,Unknown,0.0,1.0,2.0,single_family,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,256052.60625,254681.5864197531
335000.0,191000.0,1911,0.0,335000.0,1.0,0.0,6882.0,938.0,1.0,Unknown,0.0,1.0,2.0,single_family,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,216802.33766233767,294512.3353293413
80000.0,0.0,1955,0.0,62000.0,2.0,0.0,19166.0,900.0,2.0,Unknown,3.0,1.0,2.0,single_family,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,39280.08275862069,41743.11392405063
469900.0,0.0,2018,0.0,450000.0,2.0,0.0,10376.0,1943.0,2.0,Unknown,2.0,1.0,2.0,single_family,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,313818.4915254237,313818.4915254237
140000.0,0.0,1910,0.0,150000.0,1.0,0.0,1530.0,1269.0,1.0,townhouse,0.0,3.0,4.0,townhomes,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,205363.63636363635,258391.81286549708
485000.0,0.0,1905,0.0,496000.0,1.0,1.0,43560.0,1409.0,2.0,condo,1.0,2.0,2.0,condos,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,598470.3116883116,598470.3116883116
225000.0,14900.0,1930,0.0,220000.0,2.0,0.0,4356.0,1560.0,2.0,Unknown,1.0,1.0,4.0,single_family,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,240881.32653061225,256712.45454545456
65000.0,4999.0,1965,0.0,65000.0,1.0,0.0,251094.94678872835,650.0,1.0,condo,1.0,1.0,1.0,condos,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,322413.0057803468,322413.0057803468
214000.0,0.0,1952,0.0,214000.0,1.0,1.0,11718.0,1222.0,2.0,Unknown,2.0,1.0,3.0,single_family,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,216802.33766233767,294512.3353293413
267000.0,2000.0,1965,0.0,267000.0,2.0,0.0,1213.0,1120.0,2.0,townhouse,0.0,2.0,2.0,townhomes,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,551940.5512820513,533610.1529411764
254999.0,5001.0,2001,0.0,260000.0,2.0,0.0,12632.0,1888.0,2.0,Unknown,0.0,1.0,4.0,single_family,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,192003.05142857143,192003.05142857143
299000.0,0.0,1972,0.0,295000.0,1.0,1.0,1307.0,1040.0,2.0,condo,0.0,2.0,2.0,condos,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,522150.838150289,522150.838150289
235000.0,0.0,1952,0.0,245000.0,2.0,0.0,12632.0,2250.0,2.0,Unknown,0.0,1.0,3.0,single_family,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,167914.0350877193,167914.0350877193
254900.0,5000.0,1995,0.0,246500.0,2.0,1.0,4356.0,1230.0,3.0,townhouse,0.0,2.0,2.0,townhomes,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,598383.7195121951,598383.7195121951
225000.0,0.0,1945,0.0,239000.0,1.0,0.0,6251.0,783.0,1.0,Unknown,0.0,1.0,2.0,single_family,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,465869.625,407850.24404761905
160000.0,0.0,1968,0.0,147500.0,1.8874299001504582,0.0,43560.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503450.0,296531.85185185185
190000.0,10000.0,1977,0.0,169500.0,2.0,0.0,19166.0,1512.0,2.0,Unknown,2.0,1.0,3.0,single_family,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,295000.6913580247,295000.6913580247
124900.0,0.0,1942,0.0,135000.0,1.0,0.0,4922.0,1076.0,1.0,Unknown,0.0,1.0,2.0,single_family,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,167914.0350877193,167914.0350877193
25000.0,0.0,1968,0.0,25000.0,1.8874299001504582,0.0,12005.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460463.07738095237,460363.5117647059
269900.0,0.0,1989,0.0,265000.0,2.0,1.0,14375.0,1520.0,3.0,Unknown,2.0,2.0,4.0,single_family,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,256052.60625,254681.5864197531
349000.0,0.0,1977,0.0,360000.0,3.0,1.0,6050.0,3535.0,4.0,Unknown,2.0,2.0,3.0,single_family,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,247748.45360824742,296531.85185185185
153900.0,1000.0,2004,0.0,151000.0,3.0,0.0,871.0,1209.0,3.0,condo,0.0,2.0,3.0,condos,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,295000.6913580247,295000.6913580247
349900.0,25000.0,1934,0.0,300000.0,2.0,0.0,16117.0,1308.0,2.0,Unknown,0.0,1.0,2.0,single_family,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,522150.838150289,522150.838150289
579000.0,0.0,2018,0.0,558000.0,1.0,0.0,251094.94678872835,662.0,1.0,condo,1.0,1.0,1.0,condos,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1377156.7810650887,1377156.7810650887
65000.0,0.0,1928,0.0,58000.0,1.0,0.0,2178.0,1080.0,1.0,townhouse,0.0,2.0,2.0,townhomes,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235423.44827586206,235423.44827586206
399000.0,10000.0,1987,0.0,385000.0,3.0,1.0,29621.0,3288.0,4.0,Unknown,2.0,2.0,4.0,single_family,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,192003.05142857143,192003.05142857143
360000.0,0.0,2021,0.0,360000.0,2.0,1.0,13068.0,2953.0,3.0,Unknown,2.0,2.0,4.0,single_family,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,256052.60625,254681.5864197531
217777.0,10000.0,1927,0.0,221500.0,1.0,0.0,6316.0,864.0,1.0,Unknown,1.0,1.0,2.0,single_family,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,359241.49019607843,370294.15950920247
169000.0,0.0,1950,1.0,155350.0,1.8874299001504582,0.0,8899.0,850.0,1.0,Unknown,1.0,1.0,2.0,single_family,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,316604.6783625731,316604.6783625731
310000.0,0.0,1850,0.0,339000.0,1.0,0.0,8712.0,1354.0,1.0,Unknown,0.0,1.0,3.0,single_family,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,415400.0,415400.0
5000.0,0.0,1968,0.0,51860.0,1.8874299001504582,0.0,251094.94678872835,1933.8485593336065,0.0,townhouse,0.0,1.0,0.0,townhomes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202108.79365079364,210282.35971223022
349000.0,0.0,1979,0.0,345000.0,2.0,0.0,9304.0,1564.0,2.0,Unknown,2.0,1.0,3.0,single_family,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,342222.22222222225,533610.1529411764
525000.0,0.0,2007,0.0,510000.0,3.0,1.0,21970.0,4182.0,4.0,Unknown,4.0,1.0,3.0,single_family,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,313818.4915254237,313818.4915254237
325000.0,10000.0,1963,0.0,335000.0,2.0,1.0,47916.0,1850.0,3.0,Unknown,2.0,2.0,4.0,single_family,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,313818.4915254237,313818.4915254237
199900.0,0.0,1984,0.0,185000.0,2.0,1.0,436.0,1540.0,3.0,condo,0.0,1.0,2.0,condos,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,240881.32653061225,256712.45454545456
485000.0,0.0,1912,0.0,485000.0,2.0,0.0,251094.94678872835,1197.0,2.0,condo,1.0,2.0,2.0,condos,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,598470.3116883116,598470.3116883116
428000.0,0.0,2023,0.0,434500.0,2.0,1.0,10019.0,2147.0,3.0,Unknown,3.0,1.0,3.0,single_family,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,247748.45360824742,296531.85185185185
313000.0,0.0,1895,0.0,300000.0,3.0,0.0,2178.0,2736.0,3.0,Unknown,0.0,1.0,6.0,multi_family,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,322413.0057803468,322413.0057803468
239500.0,0.0,1978,0.0,235000.0,1.0,0.0,251094.94678872835,1290.0,1.0,condo,0.0,1.0,2.0,condos,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,438840.127388535,438172.8323699422
250000.0,0.0,1963,0.0,210000.0,2.0,0.0,932.0,1256.0,2.0,condo,0.0,3.0,2.0,condos,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,513855.7971014493,534219.5266272189
405000.0,0.0,2015,0.0,360000.0,3.0,0.0,7085.0,2683.0,3.0,Unknown,3.0,1.0,4.0,single_family,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,316604.6783625731,316604.6783625731
900000.0,100000.0,1961,0.0,690000.0,1.8874299001504582,0.0,251094.94678872835,1933.8485593336065,2.131203007518797,Unknown,0.0,1.0,0.0,single_family,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,598383.7195121951,598383.7195121951
175000.0,0.0,1948,0.0,172500.0,1.0,0.0,8350.0,916.0,1.0,Unknown,1.0,1.0,2.0,single_family,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,247748.45360824742,296531.85185185185
0.0,0.0,1968,0.0,10000.0,1.8874299001504582,0.0,5759.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,single_family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318379.0489510489,318379.0489510489
157000.0,6000.0,2005,0.0,165000.0,2.0,0.0,5001.0,952.0,2.0,Unknown,1.0,1.0,2.0,single_family,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,247748.45360824742,296531.85185185185
349000.0,0.0,2005,0.0,350000.0,2.0,1.0,251094.94678872835,1723.0,3.0,Unknown,0.0,1.0,3.0,single_family,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,598383.7195121951,598383.7195121951
89500.0,0.0,1950,0.0,89500.0,1.0,0.0,9757.0,936.0,1.0,Unknown,0.0,1.0,3.0,single_family,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,513855.7971014493,534219.5266272189
324999.0,19901.0,1973,0.0,320000.0,2.0,1.0,20038.0,2361.0,3.0,Unknown,1.0,1.0,3.0,single_family,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,313818.4915254237,313818.4915254237
324000.0,0.0,2022,0.0,323000.0,3.0,0.0,251094.94678872835,2119.0,3.0,condo,2.0,2.0,3.0,condos,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,256052.60625,254681.5864197531
649000.0,20000.0,1971,0.0,575000.0,3.0,0.0,72745.0,1872.0,3.0,Unknown,2.0,1.0,3.0,single_family,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,522150.838150289,522150.838150289
235000.0,0.0,1952,0.0,245000.0,2.0,0.0,12632.0,2250.0,2.0,Unknown,0.0,1.0,3.0,single_family,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,167914.0350877193,167914.0350877193
200000.0,0.0,1979,0.0,190000.0,2.0,0.0,4400.0,1850.0,2.0,townhouse,2.0,1.0,2.0,townhomes,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,316604.6783625731,316604.6783625731
289000.0,0.0,1900,0.0,285000.0,2.0,0.0,2100.0,1481.0,2.0,townhouse,0.0,2.0,3.0,townhomes,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,352461.53846153844,258391.81286549708
635000.0,44900.0,1986,0.0,607900.0,3.0,0.0,9583.0,2590.0,3.0,Unknown,3.0,2.0,3.0,single_family,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,438840.127388535,438172.8323699422
235000.0,0.0,2005,0.0,235000.0,2.0,0.0,7841.0,1478.0,2.0,Unknown,2.0,1.0,3.0,single_family,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,256052.60625,254681.5864197531
99990.0,0.0,1953,0.0,107000.0,1.0,0.0,871.0,1222.0,1.0,townhouse,1.0,2.0,3.0,townhomes,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,235423.44827586206,235423.44827586206
2200000.0,40000.0,1949,0.0,1900000.0,1.8874299001504582,0.0,46035.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,multi_family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551940.5512820513,533610.1529411764
499500.0,400.0,2019,1.0,485000.0,1.0,0.0,12009.0,1840.0,2.0,Unknown,2.0,1.0,3.0,single_family,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,460463.07738095237,460363.5117647059
275000.0,0.0,2016,0.0,275000.0,2.0,0.0,236966.0,1494.0,2.0,Unknown,0.0,1.0,3.0,single_family,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,255024.7093023256,255024.7093023256
460000.0,0.0,1981,0.0,466000.0,1.0,0.0,251094.94678872835,1080.0,1.0,condo,1.0,1.0,2.0,condos,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,598470.3116883116,598470.3116883116
5900.0,17000.0,2000,0.0,5900.0,2.0,0.0,251094.94678872835,1933.8485593336065,2.0,Unknown,0.0,1.0,3.0,mobile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318379.0489510489,318379.0489510489
89900.0,0.0,1949,0.0,89900.0,1.0,0.0,4879.0,624.0,1.0,Unknown,0.0,1.0,2.0,single_family,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,167914.0350877193,167914.0350877193
450000.0,0.0,2006,0.0,440000.0,2.0,1.0,2614.0,2217.0,3.0,townhouse,2.0,2.0,3.0,townhomes,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,598383.7195121951,598383.7195121951
269900.0,5100.0,1940,0.0,258000.0,2.0,0.0,22695.0,1970.0,2.0,Unknown,0.0,2.0,3.0,single_family,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,255024.7093023256,255024.7093023256
325000.0,0.0,1924,0.0,315000.0,2.0,0.0,5075.0,1236.0,2.0,Unknown,0.0,2.0,3.0,single_family,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,465869.625,407850.24404761905
599999.0,10001.0,2002,0.0,575000.0,3.0,0.0,5775.0,2231.0,3.0,Unknown,2.0,2.0,4.0,single_family,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,529104.2348993289,516039.8231707317
401000.0,0.0,2017,0.0,401000.0,3.0,1.0,8025.0,2240.0,4.0,Unknown,2.0,3.0,4.0,single_family,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,313818.4915254237,313818.4915254237
165900.0,0.0,1962,0.0,165900.0,1.0,0.0,6534.0,1044.0,1.0,Unknown,1.0,1.0,3.0,single_family,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,256052.60625,254681.5864197531
0.0,0.0,1968,0.0,207000.0,1.8874299001504582,0.0,11436.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,single_family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318379.0489510489,318379.0489510489
299900.0,0.0,1948,0.0,266000.0,1.0,0.0,3280.0,1085.0,2.0,Unknown,1.0,1.0,3.0,single_family,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,418412.38095238095,416472.2580645161
339000.0,0.0,2003,0.0,325000.0,2.0,1.0,13068.0,2595.0,3.0,Unknown,2.0,2.0,3.0,single_family,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,256052.60625,254681.5864197531
211000.0,0.0,1973,0.0,205500.0,2.0,0.0,436.0,1509.0,2.0,Unknown,0.0,1.0,4.0,single_family,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,255024.7093023256,255024.7093023256
89000.0,0.0,1968,0.0,68750.0,2.0,0.0,7405.0,1534.0,2.0,Unknown,1.0,1.0,3.0,single_family,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39280.08275862069,41743.11392405063
479900.0,0.0,2016,0.0,460000.0,2.0,1.0,4792.0,2001.0,3.0,Unknown,2.0,2.0,3.0,single_family,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,465000.0,438172.8323699422
529900.0,0.0,1941,0.0,529900.0,3.0,0.0,13068.0,1891.0,3.0,Unknown,2.0,1.0,3.0,single_family,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,431437.2951807229,431437.2951807229
795000.0,15000.0,1910,0.0,770000.0,1.0,0.0,251094.94678872835,790.0,1.0,condo,0.0,1.0,1.0,condos,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1377156.7810650887,1377156.7810650887
505000.0,0.0,2007,0.0,490000.0,2.0,0.0,3920.0,1615.0,2.0,Unknown,2.0,1.0,3.0,single_family,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,522150.838150289,522150.838150289
995000.0,0.0,1923,0.0,999999.0,1.0,1.0,1826.0,1361.0,2.0,townhouse,1.0,4.0,2.0,townhomes,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,763102.2424242424,763102.2424242424
79000.0,0.0,1958,0.0,79000.0,1.0,0.0,7841.0,850.0,1.0,Unknown,0.0,1.0,3.0,single_family,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,295000.6913580247,295000.6913580247
697500.0,0.0,1978,0.0,619000.0,2.0,1.0,19040.0,2506.0,3.0,Unknown,3.0,2.0,3.0,single_family,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,460463.07738095237,460363.5117647059
