list_price,price_reduced_amount,description.year_built,description.baths_3qtr,description.sold_price,description.baths_full,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.garage,description.stories,description.beds,description.type,lead_attributes.show_contact_an_agent,location.address.postal_code,location.address.state_code,central_air,central_heat,community_outdoor_space,community_security_features,dishwasher,fireplace,hardwood_floors,laundry_room,single_story,garage_1_or_more,garage_2_or_more,city_view,two_or_more_stories,recreation_facilities,shopping,washer_dryer,basement,view,forced_air,family_room,dining_room,city_mean_price,state_mean_price
185000.0,10000.0,1960,0.0,185000,1.0,0.0,8146.0,1005.0,1.0,Unknown,2.0,1.0,3.0,single_family,True,50317,IA,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,213533.29341317364,285732.1787709497
849000.0,0.0,1920,0.0,825000,3.0,0.0,6600.0,3000.0,3.0,Unknown,1.0,6.0,7.0,multi_family,True,02136,MA,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1272012.0240963856,1272012.0240963856
299900.0,0.0,1920,0.0,298897,1.0,0.0,8960.0,1299.0,1.0,Unknown,0.0,1.0,2.0,single_family,True,23225,VA,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,448640.37272727274,399187.591954023
445000.0,4000.0,1977,0.0,425000,2.0,0.0,6970.0,1847.0,2.0,Unknown,2.0,1.0,4.0,single_family,True,89701,NV,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,522403.5748502994,522403.5748502994
0.0,0.0,2017,0.0,3850000,4.0,1.0,29621.0,5519.0,5.0,Unknown,0.0,1.0,5.0,single_family,True,37204,TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068797.8723404256,936909.0909090909
1300000.0,0.0,1987,0.0,1180000,3.0,0.0,3206.0,3206.0,3.0,condo,0.0,1.0,3.0,condos,True,30305,GA,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,521587.06293706293,538346.7647058824
499995.0,15005.0,2007,0.0,487000,2.0,1.0,5227.0,2300.0,3.0,Unknown,2.0,2.0,3.0,single_family,True,97306,OR,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,443936.96428571426,443936.96428571426
275000.0,0.0,2016,0.0,275000,2.0,0.0,236966.0,1494.0,2.0,Unknown,0.0,1.0,3.0,single_family,True,40601,KY,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,264654.7619047619,264654.7619047619
599900.0,30100.0,1978,0.0,599000,3.0,0.0,15660.0,2164.0,3.0,Unknown,0.0,2.0,4.0,single_family,True,21403,MD,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,740137.0760233918,740137.0760233918
244900.0,0.0,1984,0.0,238000,1.0,1.0,3920.0,1058.0,2.0,townhouse,0.0,2.0,2.0,townhomes,True,27604,NC,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,635975.6140350878,635975.6140350878
189000.0,0.0,1967,0.0,189000,1.0,0.0,251094.94678872835,855.0,1.0,condo,1.0,1.0,1.0,condos,True,80247,CO,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,616262.4457142857,616262.4457142857
389900.0,0.0,1960,0.0,389900,2.0,0.0,7148.0,1363.0,2.0,Unknown,0.0,1.0,3.0,single_family,True,85021,AZ,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,551812.7549668874,536285.3456790124
439900.0,3000.0,2022,0.0,425000,2.0,0.0,29185.0,1578.0,2.0,Unknown,2.0,1.0,3.0,single_family,True,27603,NC,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,635975.6140350878,635975.6140350878
2350000.0,0.0,1975,0.0,1500000,3.0,0.0,871200.0,3060.0,3.0,Unknown,8.0,2.0,4.0,single_family,True,89705,NV,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,522403.5748502994,522403.5748502994
538500.0,500.0,2005,0.0,525000,2.0,0.0,251094.94678872835,1625.0,2.0,condo,1.0,1.0,2.0,condos,True,27601,NC,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,635975.6140350878,635975.6140350878
219900.0,5100.0,1875,0.0,219900,1.0,1.0,29621.0,2966.0,2.0,Unknown,0.0,2.0,4.0,single_family,True,17112,PA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,237009.97023809524,237009.97023809524
399900.0,0.0,1940,0.0,440000,2.0,0.0,12632.0,2400.0,2.0,Unknown,0.0,2.0,6.0,multi_family,True,02909,RI,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,648633.7590361446,641018.8470588236
369900.0,0.0,1985,0.0,375000,2.0,1.0,10454.0,1920.0,3.0,Unknown,1.0,1.0,4.0,single_family,True,12208,NY,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,241932.6923076923,258116.47727272726
414900.0,35000.0,1992,0.0,410000,2.0,0.0,2160.0,1234.0,2.0,townhouse,1.0,1.0,2.0,townhomes,True,21401,MD,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,740137.0760233918,740137.0760233918
129900.0,10000.0,1975,0.0,115000,3.0,0.0,7318.0,3500.0,3.0,Unknown,0.0,2.0,4.0,single_family,True,40601,KY,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,264654.7619047619,264654.7619047619
695000.0,25000.0,1968,0.0,655000,3.0,0.0,18295.0,3356.0,3.0,Unknown,2.0,2.0,4.0,single_family,True,80227,CO,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,616262.4457142857,616262.4457142857
172000.0,0.0,1922,0.0,172000,1.0,1.0,6621.0,1078.0,2.0,Unknown,1.0,1.0,2.0,single_family,True,50315,IA,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,213533.29341317364,285732.1787709497
290000.0,0.0,2000,0.0,290000,3.0,0.0,8712.0,2070.0,3.0,Unknown,2.0,1.0,3.0,single_family,True,40601,KY,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,264654.7619047619,264654.7619047619
499500.0,400.0,2019,1.0,485000,1.0,0.0,12009.0,1840.0,2.0,Unknown,2.0,1.0,3.0,single_family,True,98512,WA,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,461060.89090909093,460899.08928571426
30000.0,0.0,1970,0.0,48500,1.0,0.0,6534.0,864.0,1.0,Unknown,0.0,1.0,2.0,single_family,True,72204,AR,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,291081.25,284844.9685534591
699900.0,100.0,1900,0.0,700000,3.0,1.0,9148.0,4400.0,4.0,Unknown,0.0,1.0,5.0,single_family,True,06105,CT,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,321425.748502994,321425.748502994
390000.0,0.0,1988,0.0,450000,2.0,2.0,3485.0,3456.0,4.0,Unknown,0.0,2.0,4.0,multi_family,True,02908,RI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,648633.7590361446,641018.8470588236
515000.0,0.0,1974,0.0,500000,2.0,0.0,6098.0,1391.0,2.0,Unknown,1.0,2.0,4.0,single_family,True,89703,NV,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,522403.5748502994,522403.5748502994
174900.0,0.0,1950,0.0,177500,1.0,0.0,6203.0,919.0,1.0,Unknown,1.0,1.0,2.0,single_family,True,73120,OK,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,247611.11111111112,302552.10365853657
99990.0,0.0,1953,0.0,107000,1.0,0.0,871.0,1222.0,1.0,townhouse,1.0,2.0,3.0,townhomes,True,17104,PA,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,237009.97023809524,237009.97023809524
395000.0,0.0,1956,0.0,395000,1.0,1.0,6970.0,1360.0,2.0,Unknown,2.0,1.0,3.0,single_family,True,97302,OR,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,443936.96428571426,443936.96428571426
218500.0,11500.0,1965,0.0,219000,1.0,1.0,251094.94678872835,1096.0,2.0,condo,0.0,2.0,3.0,condos,True,21403,MD,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,740137.0760233918,740137.0760233918
225000.0,0.0,1956,0.0,240000,1.0,1.0,13464.0,1341.0,2.0,Unknown,1.0,1.0,3.0,single_family,True,23223,VA,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,330549.0909090909,399187.591954023
369000.0,0.0,1930,0.0,365000,2.0,1.0,3920.0,1608.0,3.0,Unknown,2.0,1.0,5.0,single_family,True,12205,NY,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,241932.6923076923,258116.47727272726
425000.0,0.0,1998,1.0,415000,2.0,1.0,10019.0,3376.0,4.0,Unknown,3.0,2.0,3.0,single_family,True,68507,NE,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,320872.5903614458,320872.5903614458
84900.0,5000.0,1972,0.0,69000,1.0,1.0,4617.0,1442.0,2.0,Unknown,0.0,2.0,4.0,single_family,True,48910,MI,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,160907.3619631902,160907.3619631902
295000.0,0.0,1995,0.0,315000,3.0,1.0,3027.0,1788.0,4.0,townhouse,0.0,3.0,3.0,townhomes,True,23233,VA,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,330549.0909090909,399187.591954023
140000.0,0.0,1897,0.0,153000,1.0,0.0,2178.0,1376.0,1.0,Unknown,0.0,3.0,3.0,single_family,True,08611,NJ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,204580.64516129033,260858.89570552149
5000.0,0.0,1975,0.0,58075,1.8874299001504582,0.0,251094.94678872835,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,single_family,True,29209,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194372.60185185185,204393.7438016529
67500.0,0.0,1956,0.0,75000,1.0,0.0,9148.0,1362.0,1.0,Unknown,0.0,1.0,3.0,single_family,True,48910,MI,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,160907.3619631902,160907.3619631902
200000.0,0.0,2005,0.0,200000,2.0,0.0,7231.0,1300.0,2.0,Unknown,0.0,1.0,3.0,single_family,True,30315,GA,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,521587.06293706293,538346.7647058824
650000.0,0.0,1930,0.0,675000,1.0,0.0,6521.0,1544.0,1.0,Unknown,1.0,1.0,2.0,single_family,True,85003,AZ,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,551812.7549668874,536285.3456790124
564900.0,14100.0,1910,0.0,550000,1.0,0.0,9583.0,1055.0,1.0,condo,0.0,1.0,2.0,condos,True,02125,MA,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1272012.0240963856,1272012.0240963856
199000.0,10000.0,1907,0.0,200000,1.0,1.0,3877.0,1963.0,2.0,townhouse,0.0,3.0,5.0,townhomes,True,08618,NJ,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,204580.64516129033,260858.89570552149
346000.0,16000.0,1979,0.0,340000,2.0,0.0,8018.0,1156.0,2.0,Unknown,2.0,1.0,2.0,single_family,True,85306,AZ,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,342500.0,536285.3456790124
325000.0,0.0,1961,0.0,327000,2.0,0.0,15682.0,1730.0,2.0,Unknown,2.0,1.0,3.0,multi_family,True,53711,WI,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,428299.358974359,429089.71428571426
103000.0,0.0,1981,0.0,100000,1.0,1.0,251094.94678872835,1054.0,2.0,townhouse,0.0,2.0,2.0,townhomes,True,72211,AR,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,291081.25,284844.9685534591
275000.0,0.0,1956,0.0,295000,1.0,0.0,14810.0,1290.0,1.0,Unknown,1.0,1.0,3.0,single_family,True,12203,NY,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,295000.0,258116.47727272726
0.0,0.0,1975,0.0,666700,1.8874299001504582,0.0,251094.94678872835,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,True,43081,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425305.50458715594,418949.1017964072
249900.0,0.0,1992,0.0,236500,2.0,0.0,8712.0,1600.0,2.0,Unknown,2.0,1.0,3.0,single_family,True,72211,AR,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,291081.25,284844.9685534591
245000.0,1000.0,2018,0.0,250000,2.0,0.0,2000.0,1220.0,2.0,townhouse,0.0,2.0,3.0,townhomes,True,19901,DE,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,313305.6380368098,313305.6380368098
530000.0,0.0,1939,0.0,530000,2.0,0.0,7841.0,2300.0,2.0,Unknown,0.0,2.0,4.0,single_family,True,72207,AR,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,291081.25,284844.9685534591
339900.0,0.0,1900,0.0,350000,3.0,0.0,2178.0,2850.0,3.0,Unknown,0.0,1.0,3.0,multi_family,True,12202,NY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,241932.6923076923,258116.47727272726
498500.0,0.0,1957,1.0,490000,1.0,0.0,30300.0,2238.0,2.0,Unknown,2.0,1.0,2.0,single_family,True,98512,WA,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,461060.89090909093,460899.08928571426
225900.0,10000.0,2002,0.0,225900,2.0,1.0,2178.0,1507.0,3.0,townhouse,1.0,2.0,3.0,townhomes,True,30311,GA,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,521587.06293706293,538346.7647058824
300000.0,0.0,1983,0.0,287000,1.0,0.0,1133.0,1111.0,1.0,condo,0.0,1.0,1.0,condos,True,30327,GA,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,695772.7272727273,538346.7647058824
45000.0,0.0,1975,0.0,35000,1.0,0.0,1750.0,864.0,1.0,Unknown,0.0,1.0,2.0,single_family,True,40601,KY,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,264654.7619047619,264654.7619047619
279900.0,0.0,1990,0.0,284500,2.0,0.0,251094.94678872835,1635.0,2.0,condo,2.0,2.0,3.0,condos,True,53719,WI,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,428299.358974359,429089.71428571426
77000.0,0.0,1940,0.0,63000,2.0,0.0,11761.0,2184.0,2.0,Unknown,3.0,1.0,4.0,single_family,True,72204,AR,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,291081.25,284844.9685534591
175000.0,0.0,1952,0.0,163000,1.0,0.0,7614.0,924.0,1.0,Unknown,1.0,1.0,2.0,single_family,True,73116,OK,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,247611.11111111112,302552.10365853657
81500.0,16500.0,1963,0.0,68000,2.0,0.0,55757.0,1116.0,2.0,Unknown,0.0,1.0,2.0,single_family,True,32305,FL,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,303235.525,303235.525
300000.0,10000.0,2019,0.0,290000,2.0,0.0,5227.0,1246.0,2.0,Unknown,0.0,1.0,3.0,single_family,True,27610,NC,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,635975.6140350878,635975.6140350878
20000.0,0.0,1975,0.0,15400,1.8874299001504582,0.0,653400.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,True,25320,WV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39817.62987012987,41715.42944785276
340000.0,10000.0,1965,0.0,335000,1.0,0.0,470.0,470.0,1.0,condo,0.0,1.0,1.0,condos,True,02134,MA,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1272012.0240963856,1272012.0240963856
300000.0,10000.0,2001,0.0,297000,2.0,0.0,6970.0,1411.0,2.0,Unknown,2.0,1.0,3.0,single_family,True,32317,FL,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,303235.525,303235.525
110000.0,0.0,1975,0.0,102000,1.8874299001504582,0.0,273992.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,True,73084,OK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102000.0,302552.10365853657
375000.0,0.0,1963,0.0,375000,2.0,0.0,11757.0,1448.0,2.0,Unknown,0.0,1.0,4.0,single_family,True,23294,VA,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,330549.0909090909,399187.591954023
425000.0,0.0,1980,0.0,425000,1.8874299001504582,0.0,9549.0,1920.0,2.131203007518797,Unknown,0.0,1.0,0.0,multi_family,True,98516,WA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,461060.89090909093,460899.08928571426
300000.0,0.0,1983,0.0,287000,1.0,0.0,1133.0,1111.0,1.0,condo,0.0,1.0,1.0,condos,True,30327,GA,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,695772.7272727273,538346.7647058824
96000.0,0.0,1925,0.0,106000,1.0,0.0,1925.0,840.0,1.0,townhouse,0.0,2.0,3.0,townhomes,True,08609,NJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,204580.64516129033,260858.89570552149
749900.0,0.0,1989,0.0,703125,3.0,1.0,42689.0,4733.0,4.0,Unknown,2.0,4.0,4.0,single_family,True,17112,PA,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,237009.97023809524,237009.97023809524
475000.0,0.0,1975,0.0,475000,2.0,2.0,4356.0,1992.0,4.0,Unknown,0.0,2.0,4.0,multi_family,True,02909,RI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,648633.7590361446,641018.8470588236
450000.0,0.0,2003,0.0,430000,2.0,1.0,3500.0,1356.0,3.0,Unknown,1.0,2.0,3.0,single_family,True,98506,WA,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,461060.89090909093,460899.08928571426
140000.0,10000.0,1969,0.0,103000,1.0,1.0,10454.0,1108.0,2.0,Unknown,0.0,1.0,3.0,single_family,True,72209,AR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,291081.25,284844.9685534591
129000.0,40000.0,1975,0.0,128700,2.0,0.0,11326.0,1344.0,2.0,Unknown,2.0,1.0,3.0,single_family,True,25313,WV,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,128700.0,41715.42944785276
375000.0,0.0,1963,0.0,375000,2.0,0.0,11757.0,1448.0,2.0,Unknown,0.0,1.0,4.0,single_family,True,23294,VA,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,330549.0909090909,399187.591954023
280000.0,19000.0,1953,0.0,283500,1.0,0.0,6098.0,1020.0,1.0,Unknown,0.0,1.0,3.0,single_family,True,12203,NY,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,241932.6923076923,258116.47727272726
499000.0,26000.0,1996,0.0,475000,2.0,2.0,20909.0,2492.0,4.0,Unknown,2.0,2.0,4.0,single_family,True,17111,PA,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,237009.97023809524,237009.97023809524
1150000.0,25000.0,2019,0.0,1050000,3.0,1.0,40376.0,3195.0,4.0,Unknown,3.0,2.0,4.0,single_family,True,98516,WA,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,461060.89090909093,460899.08928571426
434900.0,10000.0,1975,0.0,405000,2.0,0.0,346302.0,2525.0,2.0,Unknown,2.0,1.0,4.0,single_family,True,40601,KY,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,264654.7619047619,264654.7619047619
0.0,0.0,1975,0.0,666700,1.8874299001504582,0.0,251094.94678872835,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,True,43081,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425305.50458715594,418949.1017964072
425000.0,0.0,1938,0.0,440000,1.0,0.0,43560.0,1208.0,1.0,Unknown,0.0,2.0,2.0,single_family,True,98502,WA,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,461060.89090909093,460899.08928571426
400000.0,10000.0,1981,0.0,380000,2.0,1.0,3652.0,1649.0,3.0,townhouse,0.0,3.0,4.0,townhomes,True,21403,MD,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,740137.0760233918,740137.0760233918
540000.0,0.0,2006,0.0,530000,2.0,1.0,5760.0,2277.0,3.0,Unknown,2.0,2.0,4.0,single_family,True,98506,WA,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,461060.89090909093,460899.08928571426
310000.0,9990.0,1975,0.0,310000,1.8874299001504582,0.0,1350360.0,1933.8485593336065,2.131203007518797,Unknown,0.0,1.0,0.0,land,True,50036,IA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290500.0,285732.1787709497
465000.0,0.0,1947,0.0,472000,2.0,0.0,5227.0,1166.0,2.0,Unknown,1.0,1.0,3.0,single_family,True,95820,CA,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,515502.09493670886,502160.7705882353
449900.0,0.0,1991,0.0,425000,2.0,2.0,9191.0,2700.0,4.0,Unknown,0.0,2.0,3.0,single_family,True,40601,KY,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,264654.7619047619,264654.7619047619
252400.0,2500.0,2000,0.0,250000,2.0,0.0,7841.0,1620.0,2.0,Unknown,1.0,2.0,4.0,single_family,True,40601,KY,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,264654.7619047619,264654.7619047619
250000.0,0.0,1913,0.0,200000,1.8874299001504582,0.0,2178.0,1442.0,2.131203007518797,Unknown,0.0,1.0,4.0,multi_family,True,17104,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,237009.97023809524,237009.97023809524
325000.0,0.0,1855,0.0,330000,2.0,0.0,1307.0,2160.0,2.0,Unknown,0.0,1.0,3.0,multi_family,True,12210,NY,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,241932.6923076923,258116.47727272726
349000.0,0.0,1977,0.0,360000,3.0,1.0,6050.0,3535.0,4.0,Unknown,2.0,2.0,3.0,single_family,True,73132,OK,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,247611.11111111112,302552.10365853657
305000.0,0.0,1959,0.0,305000,2.0,0.0,251094.94678872835,2023.0,2.0,Unknown,0.0,1.0,3.0,single_family,True,29209,SC,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,194372.60185185185,204393.7438016529
280000.0,0.0,1950,0.0,261000,1.0,0.0,12197.0,1822.0,1.0,Unknown,1.0,1.0,3.0,single_family,True,46220,IN,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,256955.0,254990.87719298244
284500.0,0.0,1965,0.0,270000,2.0,0.0,8276.0,1486.0,2.0,Unknown,0.0,1.0,3.0,single_family,True,17111,PA,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,237009.97023809524,237009.97023809524
450000.0,0.0,2006,0.0,440000,2.0,1.0,2614.0,2217.0,3.0,townhouse,2.0,2.0,3.0,townhomes,True,27614,NC,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,635975.6140350878,635975.6140350878
260000.0,3000.0,1995,2.0,260000,1.0,0.0,8477.0,1900.0,3.0,Unknown,2.0,1.0,3.0,single_family,True,68521,NE,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,320872.5903614458,320872.5903614458
220000.0,5000.0,1984,0.0,220000,2.0,0.0,6970.0,1318.0,2.0,Unknown,2.0,1.0,3.0,single_family,True,73170,OK,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,247611.11111111112,302552.10365853657
324900.0,0.0,1934,0.0,250000,1.0,0.0,8276.0,660.0,1.0,Unknown,0.0,1.0,2.0,single_family,True,89701,NV,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,522403.5748502994,522403.5748502994
58000.0,0.0,1975,0.0,55000,1.8874299001504582,0.0,221285.0,1933.8485593336065,0.0,Unknown,0.0,1.0,0.0,land,True,32305,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303235.525,303235.525
169900.0,0.0,1989,0.0,163000,2.0,0.0,3049.0,1504.0,2.0,condo,2.0,2.0,2.0,condos,True,46254,IN,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,256955.0,254990.87719298244
144900.0,0.0,1955,0.0,134000,1.0,0.0,6970.0,785.0,1.0,Unknown,0.0,1.0,2.0,single_family,True,68507,NE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,320872.5903614458,320872.5903614458
135000.0,15000.0,1920,0.0,137000,2.0,1.0,251094.94678872835,1419.0,3.0,townhouse,0.0,2.0,3.0,townhomes,True,06112,CT,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,321425.748502994,321425.748502994
184900.0,0.0,1975,0.0,184900,1.0,1.0,34848.0,1248.0,2.0,Unknown,0.0,1.0,3.0,single_family,True,40601,KY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,264654.7619047619,264654.7619047619
615000.0,0.0,2018,0.0,560000,1.0,0.0,251094.94678872835,736.0,1.0,condo,1.0,1.0,1.0,condos,True,02135,MA,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1272012.0240963856,1272012.0240963856
527450.0,0.0,1973,1.0,519450,1.0,0.0,14179.0,1876.0,2.0,Unknown,3.0,1.0,3.0,single_family,True,98512,WA,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,461060.89090909093,460899.08928571426
99990.0,0.0,1953,0.0,107000,1.0,0.0,871.0,1222.0,1.0,townhouse,1.0,2.0,3.0,townhomes,True,17104,PA,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,237009.97023809524,237009.97023809524
